probe	chr	TSS	NAME	strand
5510	2	241149549	PPP1R7	+
23178	2	241150852	PASK	-
50636	2	241188509	ANO7	+
4735	2	241314923	SEPTIN2	+
3069	2	241317061	HDLBP	-
9855	2	241356244	FARP2	+
105373973	2	241372749	LOC105373973	-
10494	2	241509730	STK25	-
666	2	241551300	BOK	+
105373974	2	241558977	LOC105373974	-
23192	2	241637204	ATG4B	+
51078	2	241637581	THAP4	-
1841	2	241686981	DTYMK	-
84289	2	241687085	ING5	+
728294	2	241734589	D2HGDH	+
64090	2	241776817	GAL3ST2	+
129807	2	241808503	NEU4	+
124905349	2	241812016	LOC124905349	-
5133	2	241858894	PDCD1	-
285093	2	241869600	RTP5	+
101927289	2	241881353	LINC01237	+
285095	2	241902551	FAM240C	-
105373979	2	242084748	LINC01880	-
129810495	2	242088457	LINC03100	-
102723448	3	11721	LINC01986	+
10752	3	196591	CHL1	+
101927193	3	385795	CHL1-AS1	-
101927215	3	536062	LINC01266	+
27255	3	1092658	CNTN6	+
152330	3	2098813	CNTN4	+
51095	3	3126364	TRNT1	+
3568	3	3126613	IL5RA	-
51185	3	3179733	CRBN	-
57633	3	3799378	LRRN1	+
6419	3	4303304	SETMAR	+
285362	3	4467278	SUMF1	-
100996539	3	4493205	ITPR1-DT	-
3708	3	4493345	ITPR1	+
100126791	3	4751590	EGOT	-
124906209	3	4887293	LOC124906209	-
8553	3	4978715	BHLHE40	+
100507582	3	4980414	BHLHE40-AS1	-
55207	3	5122231	ARL8B	+
9695	3	5187542	EDEM1	+
105376944	3	6490460	LOC105376944	+
2917	3	6770001	GRM7	+
101927347	3	6805496	GRM7-AS3	-
100873937	3	7560333	GRM7-AS1	-
29995	3	8501587	LMCD1	+
101927394	3	8611961	LOC101927394	-
107986009	3	8611961	LOC107986009	-
859	3	8733781	CAV3	+
51066	3	8745040	SSUH2	-
5021	3	8769628	OXTR	-
56852	3	8963773	RAD18	-
101927416	3	9192463	SRGAP3-AS2	+
100288831	3	9216895	SRGAP3-AS3	+
101927440	3	9249708	SRGAP3-AS4	+
25917	3	9362967	THUMPD3	+
9901	3	9363053	SRGAP3	-
55209	3	9397609	SETD5	+
440944	3	9398625	THUMPD3-AS1	-
375323	3	9553862	LHFPL4	-
64419	3	9649307	MTMR14	+
151835	3	9703691	CPNE9	+
7862	3	9731726	BRPF1	+
4968	3	9749938	OGG1	+
8536	3	9770606	CAMK1	-
10093	3	9792484	ARPC4	+
10474	3	9793011	TADA3	-
26140	3	9808086	TTLL3	+
285367	3	9844602	RPUSD3	-
84522	3	9890569	JAGN1	+
63924	3	9891008	CIDEC	-
132014	3	9902612	IL17RE	+
84818	3	9917040	IL17RC	+
78987	3	9933791	CRELD1	+
100874032	3	9947319	PRRT3-AS1	+
285368	3	9952442	PRRT3	-
55831	3	10011202	EMC3	-
2177	3	10026370	FANCD2	+
115795	3	10108290	FANCD2OS	-
55845	3	10115590	BRK1	+
7428	3	10141764	VHL	+
3656	3	10164862	IRAK2	+
9797	3	10248023	TATDN2	+
84657	3	10284419	LINC00852	+
100126793	3	10285754	GHRLOS	+
51738	3	10292959	GHRL	-
6396	3	10321207	SEC13	-
100874324	3	10570375	ATP2B2-IT1	-
491	3	10708060	ATP2B2	-
285370	3	10764307	LINC00606	-
6538	3	10816201	SLC6A11	+
6529	3	10992177	SLC6A1	+
100874090	3	11019224	SLC6A1-AS1	-
3269	3	11137093	HRH1	+
102723663	3	11225958	LOC102723663	-
10533	3	11272309	ATG7	+
9686	3	11771350	VGLL4	-
132001	3	11846919	TAMM41	-
6854	3	12004325	SYN2	+
7079	3	12159395	TIMP4	-
5468	3	12287368	PPARG	+
80746	3	12480529	TSEN2	+
23609	3	12557011	MKRN2	+
100129480	3	12561059	MKRN2OS	-
5894	3	12664201	RAF1	-
55287	3	12769457	TMEM40	-
23066	3	12796472	CAND2	+
6161	3	12841587	RPL32	-
105376955	3	12885211	LINC02022	-
9922	3	13283281	IQSEC1	-
23225	3	13420395	NUP210	-
79885	3	13479724	HDAC11	+
100874101	3	13480095	HDAC11-AS1	-
2199	3	13549073	FBLN2	+
285375	3	13650632	LINC00620	+
7476	3	13880104	WNT7A	-
100132526	3	13933056	FGD5P1	+
131474	3	14124876	CHCHD4	-
79188	3	14124998	TMEM43	+
27258	3	14178749	LSM3	+
7508	3	14178767	XPC	-
6533	3	14402564	SLC6A6	+
80852	3	14556075	GRIP2	-
51244	3	14651746	CCDC174	+
84077	3	14675141	FAM194C	+
152273	3	14810505	FGD5	+
7182	3	14947324	NR2C2	+
100505641	3	14948424	FGD5-AS1	-
64432	3	15065339	MRPS25	-
64145	3	15099163	RBSN	-
344875	3	15205959	COL6A4P1	-
23473	3	15206112	CAPN7	+
100505696	3	15254184	SH3BP5-AS1	+
9467	3	15341368	SH3BP5	-
85403	3	15427552	EAF1	+
131965	3	15440566	METTL6	-
8292	3	15521928	COLQ	-
686	3	15601341	BTD	+
26061	3	15601883	HACL1	-
23243	3	15859847	ANKRD28	-
117248	3	16174446	GALNT15	+
285381	3	16264998	DPH3	-
92106	3	16265160	OXNAD1	+
23180	3	16514026	RFTN1	-
1618	3	16670306	DAZL	-
23228	3	16802651	PLCL2	+
105376975	3	17742814	LOC105376975	+
9779	3	18444817	TBC1D5	-
6304	3	18445621	SATB1	-
131096	3	19148102	KCNH8	+
151651	3	19947025	EFHB	-
5868	3	19947068	RAB5A	+
151649	3	20012267	PP2D1	-
8850	3	20040055	KAT2B	+
100874028	3	20174244	SGO1-AS1	+
151648	3	20186800	SGO1	-
100874216	3	21542789	ZNF385D-AS1	+
100874221	3	21942566	ZNF385D-AS2	+
79750	3	22373321	ZNF385D	-
7325	3	23203015	UBE2E2	+
100505877	3	23203625	UBE2E2-DT	-
7324	3	23805907	UBE2E1	+
6138	3	23916591	RPL15	+
9975	3	23945258	NR1D2	+
28512	3	23946591	NKIRAS1	-
152024	3	24103238	LINC00691	-
7068	3	24495756	THRB	-
5915	3	24687887	RARB	+
7155	3	25664973	TOP2B	-
54995	3	25782917	OXSM	+
55768	3	25790039	NGLY1	-
285326	3	25873748	LINC00692	-
116135	3	26622639	LRRC3B	+
152110	3	27369460	NEK10	-
9497	3	27484451	SLC4A7	-
8320	3	27722711	EOMES	-
105377007	3	27796694	LINC01980	+
152100	3	28241584	CMC1	+
152098	3	28348697	ZCWPW2	+
64343	3	28349054	AZI2	-
27303	3	28574791	RBMS3	+
100873979	3	29290726	RBMS3-AS3	-
100873978	3	29642809	RBMS3-AS2	-
100873977	3	29934156	RBMS3-AS1	-
101928015	3	30518624	LINC01985	+
7048	3	30606478	TGFBR2	+
339896	3	30894897	GADL1	-
201595	3	31532190	STT3B	+
100874206	3	31703986	OSBPL10-AS1	+
344787	3	31981722	ZNF860	+
114884	3	32077580	OSBPL10	-
23171	3	32105689	GPD1L	+
152189	3	32237207	CMTM8	+
112616	3	32391663	CMTM7	+
54918	3	32502858	CMTM6	-
51143	3	32570949	DYNC1LI1	-
25904	3	32685109	CNOT10	+
100874109	3	32737454	CNOT10-AS1	-
131405	3	32817017	TRIM71	+
1233	3	32951644	CCR4	+
643853	3	33097229	TMPPE	-
2720	3	33097436	GLB1	-
10491	3	33113912	CRTAP	+
26032	3	33219278	SUSD5	-
25827	3	33277025	FBXL2	+
124909362	3	33278341	LOC124909362	-
7342	3	33441407	UBP1	-
23122	3	33718414	CLASP2	-
10015	3	33798318	PDCD6IP	+
105377023	3	33799029	PDCD6IP-DT	-
101928114	3	33956972	LINC01811	+
10777	3	35638945	ARPP21	+
6769	3	36380321	STAC	+
85443	3	36764553	DCLK3	-
105377031	3	36822498	LINC02033	-
9881	3	36945128	TRANK1	-
4292	3	36992834	MLH1	+
9852	3	36993131	EPM2AIP1	-
9209	3	37183689	LRRFIP2	-
2803	3	37243184	GOLGA4	+
152048	3	37244202	GOLGA4-AS1	-
339883	3	37381062	APRG1	+
3680	3	37452090	ITGA9	+
10217	3	37861832	CTDSPL	+
101928153	3	37861848	ITGA9-AS1	-
50853	3	37987960	VILL	+
5333	3	38029680	PLCD1	-
9940	3	38039190	DLEC1	+
30	3	38137647	ACAA1	-
4615	3	38138552	MYD88	+
9943	3	38165089	OXSR1	+
9390	3	38265812	SLC22A13	+
9389	3	38282294	SLC22A14	+
9942	3	38346743	XYLB	+
93	3	38453843	ACVR2B	+
100128640	3	38454820	ACVR2B-AS1	-
9941	3	38496127	EXOG	+
6331	3	38649743	SCN5A	-
6336	3	38816286	SCN10A	-
57599	3	39051991	WDR48	+
11280	3	39052157	SCN11A	-
199223	3	39107194	TTC21A	+
64689	3	39108369	GORASP1	-
64651	3	39154852	CSRNP1	-
105377035	3	39177749	LOC105377035	+
165904	3	39192660	XIRP1	-
1524	3	39281735	CX3CR1	-
1237	3	39329709	CCR8	+
54977	3	39383292	SLC25A38	+
3921	3	39406709	RPSA	+
4336	3	39467172	MOBP	+
25924	3	39808914	MYRIP	+
10289	3	40309107	EIF1B	+
956	3	40387168	ENTPD3	+
285266	3	40453341	ENTPD3-AS1	-
9045	3	40457292	RPL14	+
285267	3	40477105	ZNF619	+
253639	3	40477105	ZNF620	+
285268	3	40524877	ZNF621	+
105377043	3	40719859	LOC105377043	+
1499	3	41194741	CTNNB1	+
54986	3	41962236	ULK4	-
22906	3	42013624	TRAK1	+
885	3	42266190	CCK	-
131375	3	42410610	LYZL4	-
7433	3	42489299	VIPR1	+
51188	3	42581840	SS18L2	+
4820	3	42600471	NKTR	+
9117	3	42601300	SEC22C	-
92999	3	42652900	ZBTB47	+
124906232	3	42683793	LOC124906232	-
131377	3	42685447	KLHL40	+
100874044	3	42702541	HHATL-AS1	+
57467	3	42703260	HHATL	-
100874114	3	42732575	CCDC13-AS1	+
729083	3	42770562	CCDC13-AS2	+
152206	3	42773290	CCDC13	-
25994	3	42804531	HIGD1A	-
1238	3	42804586	ACKR2	+
1582	3	42875920	CYP8B1	-
389114	3	42905941	ZNF662	+
100506243	3	42936336	KRABD1	+
100506275	3	42936785	KRABD1-AS1	-
729085	3	42979087	GASK1A	+
84892	3	43106098	POMGNT2	-
54861	3	43286510	SNRK	+
51099	3	43690108	ABHD5	+
55129	3	43691594	ANO10	-
375337	3	44241886	TOPAZ1	+
285343	3	44338097	TCAIM	+
100506319	3	44424111	LINC01988	+
353274	3	44477694	ZNF445	-
285346	3	44510636	ZNF852	-
55888	3	44555193	ZKSCAN7	+
285349	3	44578223	ZNF660	+
10168	3	44584832	ZNF197	+
7584	3	44648720	ZNF35	+
112840933	3	44685676	ZKSCAN7-AS1	-
91392	3	44712635	ZNF502	+
115560	3	44729593	ZNF501	+
56992	3	44761700	KIF15	+
57456	3	44762033	KIAA1143	-
131616	3	44861857	TMEM42	+
7047	3	44874608	TGM4	+
23016	3	44975241	EXOSC7	+
51304	3	44976282	ZDHHC3	-
7123	3	45001548	CLEC3B	+
64866	3	45146483	CDCP1	-
25907	3	45226287	TMEM158	-
23395	3	45388516	LARS2	+
8994	3	45555394	LIMD1	+
22908	3	45689056	SACM1L	+
54716	3	45796654	SLC6A20	-
10803	3	45884425	CCR9	+
54585	3	45916042	LZTFL1	-
10663	3	45940915	CXCR6	+
79443	3	45995845	FYCO1	-
2829	3	46085850	XCR1	-
1232	3	46130890	CCR3	+
1230	3	46208676	CCR1	-
1234	3	46370939	CCR5	+
9034	3	46407144	CCRL2	+
102724297	3	46407184	CCR5AS	-
105377068	3	46423591	LINC02009	-
4057	3	46485234	LTF	-
83597	3	46494611	RTP3	+
6997	3	46573633	CRIPTO	+
79442	3	46607097	LRRC2	-
100132146	3	46612525	FAM240A	+
259173	3	46694071	ALS2CL	-
259236	3	46694528	TMIE	+
29122	3	46717869	PRSS50	-
5745	3	46877706	PTH1R	+
4634	3	46885911	MYL3	-
23218	3	46979660	NBEAL2	+
151903	3	46982010	CCDC12	-
29072	3	47164148	SETD2	-
23276	3	47282628	KLHL18	+
64147	3	47283451	KIF9	-
25930	3	47381011	PTPN23	+
119863865	3	47381620	PTPN23-DT	-
22937	3	47477126	SCAP	-
54859	3	47513738	ELP6	-
10675	3	47580792	CSPG5	-
6599	3	47782106	SMARCC1	-
22907	3	47802641	DHX30	+
4134	3	48089299	MAP4	-
993	3	48188428	CDC25A	-
820	3	48223312	CAMP	+
51385	3	48241052	ZNF589	+
10201	3	48301685	NME6	-
646424	3	48333661	SPINK8	-
285231	3	48372219	FBXW12	+
5364	3	48430499	PLXNB1	-
51372	3	48440213	TMA7	+
79714	3	48440456	CCDC51	-
84126	3	48446710	ATRIP	+
11277	3	48465811	TREX1	+
51246	3	48504826	SHISA5	-
5210	3	48562015	PFKFB4	-
90226	3	48563781	UCN2	-
1294	3	48595596	COL7A1	-
7384	3	48610976	UQCRC1	-
65010	3	48635510	SLC26A6	-
1951	3	48662886	CELSR3	-
51517	3	48686364	NCKIPSD	-
51447	3	48740353	IP6K2	-
100506637	3	48847572	PRKAR2A-AS1	+
5576	3	48847894	PRKAR2A	-
788	3	48898993	SLC25A20	-
10425	3	48918217	ARIH2	+
646450	3	48919385	ARIH2OS	-
54681	3	48989858	P4HTM	+
124909376	3	48990162	LOC124909376	-
11180	3	49007062	WDR6	+
25915	3	49020459	NDUFAF3	+
55152	3	49022293	DALRD3	-
3615	3	49029452	IMPDH2	-
54870	3	49094545	QRICH1	-
5859	3	49105130	QARS1	-
10869	3	49120940	USP19	-
3913	3	49133118	LAMB2	-
64925	3	49166357	CCDC71	-
200942	3	49171239	KLHDC8B	+
646498	3	49191858	CIMIP7	-
339834	3	49198428	IHO1	+
375341	3	49277236	C3orf62	-
7375	3	49340712	USP4	-
2876	3	49358605	GPX1	-
6988	3	49412212	TCTA	+
387	3	49412998	RHOA	-
275	3	49422685	AMT	-
84276	3	49429331	NICN1	-
1605	3	49468649	DAG1	+
100132677	3	49554374	BSN-DT	-
8927	3	49554477	BSN	+
327	3	49673818	APEH	+
63891	3	49688740	RNF123	+
4485	3	49689501	MST1	-
386724	3	49719684	AMIGO3	-
29925	3	49723988	GMPPB	-
9807	3	49786557	IP6K1	-
389118	3	49799879	CDHR4	-
389119	3	49803228	INKA1	+
7318	3	49814151	UBA7	-
10293	3	49856597	TRAIP	-
79012	3	49870064	CAMKV	-
4486	3	49906130	MST1R	-
84315	3	49930173	MON1A	-
10180	3	49940007	RBM6	+
10181	3	50088898	RBM5	+
100775107	3	50100988	RBM5-AS1	-
6405	3	50155012	SEMA3F	+
100129060	3	50156085	SEMA3F-AS1	-
2779	3	50191586	GNAT1	+
10991	3	50202871	SLC38A3	+
2771	3	50226292	GNAI2	+
139198561	3	50260249	LINC03143	+
7869	3	50267507	SEMA3B	+
132228	3	50279030	LSMEM2	+
7866	3	50292918	IFRD2	-
8372	3	50299437	HYAL3	-
24142	3	50299437	NAA80	-
3373	3	50312890	HYAL1	-
8692	3	50324687	HYAL2	-
11334	3	50328251	TUSC2	-
102060282	3	50337425	RASSF1-AS1	+
11186	3	50340980	RASSF1	-
51364	3	50345746	ZMYND10	-
10641	3	50350826	NPRL2	-
11068	3	50350834	CYB561D2	+
11070	3	50359566	TMEM115	-
101928965	3	50365334	LOC101928965	+
9254	3	50504244	CACNA2D2	-
51409	3	50567895	HEMK1	+
51161	3	50573568	C3orf18	-
7867	3	50611487	MAPKAPK3	+
1154	3	50611984	CISH	-
1795	3	50674875	DOCK3	+
7873	3	51385255	MANF	+
29890	3	51391285	RBM15B	+
9730	3	51500097	DCAF1	-
23132	3	51538666	RAD54L2	+
51368	3	51662693	TEX264	+
124906237	3	51671176	LOC124906237	-
2912	3	51707057	GRM2	+
389123	3	51861615	IQCF2	+
132141	3	51903369	IQCF1	-
9136	3	51941946	RRP9	-
10039	3	51942252	PARP3	+
118442	3	51955381	GPR62	+
25864	3	51971426	ABHD14A	+
57060	3	51974630	PCBP4	-
95	3	51983047	ACY1	+
84836	3	51983409	ABHD14B	-
6159	3	51996021	RPL29	-
1849	3	52056577	DUSP7	-
25886	3	52154746	POC1A	-
211	3	52198085	ALAS1	+
54106	3	52225651	TLR9	-
101929054	3	52239203	TWF2-DT	+
132160	3	52245741	PPM1M	+
11344	3	52246788	TWF2	-
132158	3	52286945	GLYCTK	+
80335	3	52288020	WDR82	-
25981	3	52316319	DNAH1	+
8314	3	52410038	BAP1	-
51533	3	52410504	PHF7	+
56920	3	52445103	SEMA3G	-
7134	3	52454071	TNNC1	-
11188	3	52455118	NISCH	+
23166	3	52495331	STAB1	+
440957	3	52533950	UQCC5	+
64943	3	52535093	NT5DC2	-
26354	3	52681156	GNL3	+
55193	3	52685979	PBRM1	-
28972	3	52704955	SPCS1	+
55830	3	52706368	GLT8D1	-
6787	3	52770973	NEK4	-
3697	3	52777559	ITIH1	+
3699	3	52794450	ITIH3	+
100873993	3	52823935	ITIH4-AS1	+
3700	3	52831069	ITIH4	-
389125	3	52835222	MUSTN1	-
375346	3	52897621	STIMATE	-
51460	3	53046750	SFMBT1	-
91869	3	53130661	RFT1	-
5580	3	53156009	PRKCD	+
7086	3	53256055	TKT	-
776	3	53328963	CACNA1D	+
55802	3	53347683	DCP1A	-
55540	3	53845673	IL17RB	+
55349	3	53846468	CHDH	-
93973	3	53882202	ACTR8	-
58515	3	53891885	SELENOK	-
55799	3	54122127	CACNA2D3	+
790952	3	54657002	ESRG	-
100874237	3	54901258	CACNA2D3-AS1	-
57408	3	54967088	LRTM1	-
105377096	3	55178172	LINC02017	+
100874008	3	55487699	WNT5A-AS1	+
7474	3	55490539	WNT5A	-
711	3	55659382	ERC2-IT1	-
26059	3	56469095	ERC2	-
285331	3	56557161	CCDC66	+
23272	3	56683305	TASOR	-
100874200	3	56940037	ARHGEF3-AS1	+
353324	3	57060659	SPATA12	+
50650	3	57079329	ARHGEF3	-
54756	3	57170306	IL17RD	-
8820	3	57227621	HESX1	-
26060	3	57227708	APPL1	+
142686	3	57292693	ASB14	-
124909384	3	57293083	LOC124909384	+
201625	3	57544359	DNAH12	-
201626	3	57556249	PDE12	+
378	3	57598220	ARF4	-
201627	3	57693127	DENND6A	-
101929159	3	57693179	DENND6A-DT	+
7871	3	57755450	SLMAP	+
2317	3	58008398	FLNB	+
105377105	3	58170636	FLNB-AS1	-
1776	3	58214697	DNASE1L3	-
57406	3	58237502	ABHD6	+
109703458	3	58306239	HTD2	+
11102	3	58306239	RPP14	+
54899	3	58332579	PXK	+
5162	3	58434012	PDHB	-
200845	3	58491078	KCTD6	+
8309	3	58537400	ACOX2	-
105377108	3	58607080	FAM3D-AS1	+
11170	3	58627651	FAM107A	-
131177	3	58666877	FAM3D	-
101929238	3	58824437	CFAP20DC-AS1	+
200844	3	59050084	CFAP20DC	-
2272	3	61251466	FHIT	-
5793	3	61561569	PTPRG	+
57415	3	62319001	CEP15	+
100506994	3	62369406	PTPRG-AS1	-
55079	3	62374473	FEZF2	-
8618	3	62875563	CADPS	-
285401	3	62950384	LINC00698	+
132204	3	63228315	SYNPR	+
100874016	3	63645637	SYNPR-AS1	-
132203	3	63652664	SNTN	+
132200	3	63819299	C3orf49	+
100874039	3	63860645	THOC7-AS1	+
6314	3	63863155	ATXN7	+
80145	3	63864350	THOC7	-
100861563	3	63912383	SCAANT1	-
100507062	3	64004022	PSMD6-AS2	+
109729140	3	64011964	PSMD6-AS1	+
9861	3	64024010	PSMD6	-
100652759	3	64024107	PRICKLE2-AS1	+
100287879	3	64087363	LINC00994	-
100874243	3	64187544	PRICKLE2-AS3	+
166336	3	64445476	PRICKLE2	-
101929335	3	64561322	ADAMTS9-AS1	+
100507098	3	64684879	ADAMTS9-AS2	+
56999	3	64688264	ADAMTS9	-
102724763	3	65174916	LINC02040	+
100873983	3	65893816	MAGI1-AS1	+
151877	3	65954558	MAGI1-IT1	-
9223	3	66038931	MAGI1	-
115286	3	66133610	SLC25A26	+
26018	3	66501263	LRIG1	-
105377144	3	66972414	LOC105377144	-
84541	3	66998307	KBTBD8	+
101927111	3	67654585	SUCLG2-DT	+
8801	3	67654630	SUCLG2	-
407738	3	68004247	TAFA1	+
105377146	3	68500613	LOC105377146	+
151647	3	68953297	TAFA4	-
285203	3	69013719	EOGT	-
7110	3	69052382	TMF1	-
9039	3	69080408	UBA3	-
10550	3	69084785	ARL6IP5	+
56203	3	69123032	LMOD3	-
23150	3	69542583	FRMD4B	-
4286	3	69738536	MITF	+
101927152	3	69999550	SAMMSON	+
107986096	3	70312638	MDFIC2	-
104502416	3	71289759	FOXP1-AS1	+
105377155	3	71581601	LOC105377155	+
27086	3	71584009	FOXP1	-
2850	3	71753855	GPR27	+
317649	3	71754773	EIF4E3	-
60675	3	71785419	PROK2	-
201617	3	72151215	LINC00870	+
285286	3	72279946	LINC00877	-
23429	3	72446621	RYBP	-
124909396	3	72738898	LOC124909396	+
55164	3	72861914	SHQ1	-
727936	3	72888032	GXYLT2	+
151987	3	72996803	PPP4R2	+
55096	3	73061659	EBLN2	+
101927249	3	73621603	PDZRN3-AS1	+
23024	3	73625273	PDZRN3	-
101927346	3	73999805	LINC02047	+
5067	3	74614871	CNTN3	-
107986100	3	75415069	LINC02018	+
692099	3	75435110	FAM86DP	-
100288801	3	75664328	FRG2C	+
401074	3	75672232	LINC00960	+
100131827	3	75785592	ZNF717	-
6092	3	75906667	ROBO2	+
6091	3	79768025	ROBO1	-
105377175	3	80764862	LINC02050	+
2632	3	81761840	GBE1	-
105377180	3	81986138	LINC02008	+
105377188	3	83953580	LINC03214	+
440970	3	84881924	LINC00971	-
105377192	3	84881984	LINC02025	+
253559	3	84958989	CADM2	+
100874037	3	85828050	CADM2-AS2	-
101927494	3	86481943	LINC02070	+
389136	3	86991312	VGLL3	-
100846978	3	86996642	LINC00506	+
25978	3	87227258	CHMP2B	+
5449	3	87276584	POU1F1	-
3355	3	87792548	HTR1F	+
105377198	3	87793629	LOC105377198	-
55279	3	88058723	ZNF654	+
285237	3	88149647	C3orf38	+
8545	3	88149885	CGGBP1	-
111064647	3	88338416	CSNK2A2IP	+
2042	3	89107522	EPHA3	+
5627	3	93980003	PROS1	-
200894	3	93980128	ARL13B	+
415117	3	94028658	STX19	-
63899	3	94062980	NSUN3	+
200895	3	94063389	DHFR2	-
255025	3	94937963	LINC00879	+
285220	3	96813355	EPHA6	+
124909397	3	96815010	LOC124909397	-
84100	3	97764521	ARL6	+
131544	3	97821984	CRYBG3	+
84864	3	97972457	RIOX2	-
200959	3	98035315	GABRR3	-
403273	3	98147479	OR5H14	+
105373999	3	98325322	LOC105373999	-
139355203	3	98522570	CLDND1-AS1	+
56650	3	98523066	CLDND1	-
1371	3	98593712	CPOX	-
10402	3	98732175	ST3GAL6	+
131566	3	98901819	DCBLD2	-
1295	3	99638426	COL8A1	+
124909401	3	99639737	LOC124909401	-
84319	3	99817823	CMSS1	+
11259	3	100114525	FILIP1L	-
55773	3	100260780	TBC1D23	+
56954	3	100334625	NIT2	+
348801	3	100401192	LNP1	+
9868	3	100401423	TOMM70	-
55076	3	100492219	TMEM45A	+
84873	3	100609596	ADGRG7	+
10342	3	100709295	TFG	+
25890	3	100993517	ABI3BP	-
50939	3	101320575	IMPG2	-
57337	3	101513241	SENP7	-
54931	3	101561834	TRMT10C	+
57092	3	101574083	PCNP	+
100009676	3	101676421	ZBTB11-AS1	+
27107	3	101677135	ZBTB11	-
6152	3	101686825	RPL24	-
79598	3	101724534	CEP97	+
91775	3	101778900	NXPE3	+
64332	3	101827991	NFKBIZ	+
152225	3	101868657	RDUR	+
131368	3	102099244	ZPLD1	+
214	3	105366691	ALCAM	+
868	3	105869552	CBLB	-
344595	3	107220744	DUBR	+
84692	3	107377439	CCDC54	+
101929607	3	107394701	LINC01990	+
56987	3	107522936	BBX	+
285205	3	107834562	LINC00636	+
151658	3	107882250	LINC00635	-
961	3	108091862	CD47	-
101929623	3	108097871	LINC01215	+
55081	3	108222560	IFT57	-
11148	3	108295334	HHLA2	+
22989	3	108529322	MYH15	-
9666	3	108589480	DZIP3	+
57650	3	108589644	CIP2A	-
84666	3	108757410	RETNLB	-
50852	3	108822770	TRAT1	+
9626	3	108953916	GUCA1C	-
100506506	3	109101401	MORC1-AS1	+
27136	3	109118134	MORC1	-
401081	3	109118252	C3orf85	+
677779	3	109178060	LINC00488	+
151871	3	109317266	DPPA2	-
55211	3	109340118	DPPA4	-
401082	3	109409990	LINC01205	+
25945	3	111070071	NECTIN3	+
10225	3	111292719	CD96	+
257068	3	111674655	PLCXD2	+
90102	3	111732403	PHLDB2	+
55347	3	111978972	ABHD10	+
29114	3	111998735	TAGLN3	+
344805	3	112034736	TMPRSS7	+
79669	3	112086331	C3orf52	+
257144	3	112133270	GCSAM	-
112806053	3	112133423	TBILA	+
285335	3	112294227	SLC9C1	-
105374042	3	112302478	LOC105374042	+
4345	3	112332235	CD200	+
105374041	3	112423062	LOC105374041	-
151888	3	112499668	BTLA	-
55032	3	112561269	SLC35A5	+
64422	3	112562318	ATG3	-
151887	3	112649530	CCDC80	-
101929694	3	112749368	LINC02042	-
344807	3	112846864	CD200R1L	-
131450	3	112975103	CD200R1	-
29083	3	112990909	GTPBP8	+
102723430	3	113019431	NEPRO-AS1	+
25871	3	113019861	RMP64	-
130932198	3	113104434	LOLI1	-
101929717	3	113167819	LINC02044	-
91653	3	113210846	BOC	+
100874029	3	113403966	CFAP44-AS1	+
55779	3	113441610	CFAP44	-
152185	3	113515606	SPICE1	-
54847	3	113532400	SIDT1	+
205717	3	113696667	USF3	-
523	3	113746296	ATP6V1A	+
80218	3	113746786	NAA50	-
54762	3	113828182	GRAMD1C	+
254887	3	113947706	ZDHHC23	+
79691	3	114005833	QTRT2	+
57577	3	114056594	CCDC191	-
1814	3	114199407	DRD3	-
7634	3	114237578	ZNF80	-
201633	3	114276913	TIGIT	+
100131117	3	114351771	ZBTB20-AS1	+
101929754	3	114445521	ZBTB20-AS5	+
104413890	3	114873114	ZBTB20-AS3	+
100874131	3	115100423	ZBTB20-AS4	+
26137	3	115147356	ZBTB20	-
2596	3	115623292	GAP43	+
124909412	3	115792565	LOC124909412	-
101926903	3	116299633	LSAMP-AS1	+
285194	3	116709235	TUSC7	+
100506724	3	116921431	LINC00901	+
105374057	3	117691009	LINC02024	-
127138867	3	117997592	LINC03051	-
4045	3	117997592	LSAMP	-
105374059	3	118810845	LOC105374059	-
100506765	3	118943072	IGSF11-AS1	+
152404	3	119146068	IGSF11	-
152405	3	119146151	TEX55	+
7348	3	119173516	UPK1B	+
100874201	3	119226469	B4GALT4-AS1	+
8702	3	119240952	B4GALT4	-
57514	3	119294031	ARHGAP31	+
100874246	3	119322760	ARHGAP31-AS1	-
56983	3	119468791	POGLUT1	+
55254	3	119468854	TMEM39A	-
51300	3	119498515	TIMMDC1	+
141	3	119579268	ADPRH	+
941	3	119580616	CD80	-
51365	3	119597808	PLA1A	+
64091	3	119665324	POPDC2	-
10063	3	119677621	COX17	-
89876	3	119702990	CFAP91	+
8856	3	119780484	NR1I2	+
107986119	3	120094737	GSK3B-DT	+
2932	3	120095712	GSK3B	-
165829	3	120285426	GPR156	-
116064	3	120349412	LRRC58	-
4710	3	120596273	NDUFB4	+
11167	3	120596764	FSTL1	-
3081	3	120682398	HGD	-
2960	3	120742370	GTF2E1	+
285282	3	120742993	RABL3	-
9515	3	120908072	STXBP5L	+
10721	3	121546007	POLQ	-
503582	3	121567949	ARGFX	+
51725	3	121592886	FBXO40	+
3059	3	121660927	HCLS1	-
2804	3	121749966	GOLGB1	-
9657	3	121835093	IQCB1	-
55840	3	121835164	EAF2	+
6565	3	121894355	SLC15A2	+
286676	3	122022282	ILDR1	-
942	3	122055356	CD86	+
846	3	122183665	CASR	+
1475	3	122325238	CSTA	+
131076	3	122383276	MIX23	-
26355	3	122384161	FAM162A	+
102723582	3	122415520	WDR5B-DT	+
