ensg_id	chr	TSS	gene_symbol	strand
ENSG00000170231	5	160187367	FABP6	+
ENSG00000247699	5	160204826	CTB-127C13.1	-
ENSG00000135083	5	160345396	CCNJL	-
ENSG00000145861	5	160370641	C1QTNF2	-
ENSG00000221886	5	160400097	ZBED8	-
ENSG00000164609	5	160421711	SLU7	-
ENSG00000164611	5	160421822	PTTG1	+
ENSG00000253522	5	160468268	MIR3142HG	+
ENSG00000253687	5	160613873	CTC-348L5.1	+
ENSG00000254391	5	160685351	CTC-529G1.1	+
ENSG00000118322	5	160852214	ATP10B	-
ENSG00000145863	5	161547063	GABRA6	+
ENSG00000145864	5	161549044	GABRB2	-
ENSG00000022355	5	161847063	GABRA1	+
ENSG00000280776	5	162001196	LINC01202	-
ENSG00000113327	5	162067540	GABRG2	+
ENSG00000254186	5	162623461	RP11-167P20.1	-
ENSG00000113328	5	163437569	CCNG1	+
ENSG00000170584	5	163460140	NUDCD2	-
ENSG00000072571	5	163460203	HMMR	+
ENSG00000038274	5	163503114	MAT2B	+
ENSG00000253538	5	164209631	CTB-32P11.1	+
ENSG00000253331	5	164234097	CTC-207P7.1	-
ENSG00000241956	5	164296696	CTC-340A15.2	+
ENSG00000253236	5	164467402	CTD-2313P7.1	-
ENSG00000254066	5	165241752	CTB-181F24.1	-
ENSG00000253693	5	165349030	CTC-535M15.2	+
ENSG00000254171	5	166128498	RP11-67M9.1	+
ENSG00000254130	5	166926370	CTB-7E3.1	-
ENSG00000253713	5	167119585	CTC-264O10.2	-
ENSG00000253469	5	167168401	CTC-264O10.1	-
ENSG00000145934	5	167284799	TENM2	+
ENSG00000254365	5	167294273	CTB-180C19.1	-
ENSG00000254297	5	167303372	CTC-286N12.1	-
ENSG00000253527	5	167309870	CTB-105L4.2	-
ENSG00000254187	5	167660481	CTB-78F1.1	-
ENSG00000253357	5	167721363	CTB-78F1.2	+
ENSG00000253660	5	167953469	CTC-353G13.1	-
ENSG00000253947	5	167967086	CTB-77H17.1	-
ENSG00000253925	5	168187719	CTB-178M22.1	-
ENSG00000253978	5	168232357	CTB-178M22.2	-
ENSG00000113645	5	168291651	WWC1	+
ENSG00000113643	5	168486445	RARS	+
ENSG00000188573	5	168529116	FBLL1	+
ENSG00000120137	5	168579600	PANK3	-
ENSG00000254192	5	168654513	CTC-558O2.2	+
ENSG00000254042	5	168706567	CTC-558O2.1	+
ENSG00000248965	5	168993000	CTB-174D11.2	+
ENSG00000248222	5	169013227	CTB-174D11.1	+
ENSG00000184347	5	169301129	SLIT3	-
ENSG00000040275	5	169583634	SPDL1	+
ENSG00000134516	5	169637247	DOCK2	+
ENSG00000204767	5	169980740	FAM196B	-
ENSG00000249601	5	170199141	LINC01187	-
ENSG00000234511	5	170232447	C5orf58	+
ENSG00000043462	5	170298227	LCP2	-
ENSG00000250274	5	170312716	CTB-114C7.4	-
ENSG00000235172	5	170331429	LINC01366	+
ENSG00000182132	5	170353487	KCNIP1	+
ENSG00000253647	5	170389493	CTD-2270F17.1	+
ENSG00000145936	5	170389677	KCNMB1	-
ENSG00000253858	5	170486407	CTB-147C13.1	-
ENSG00000253591	5	170681437	CTC-265N9.1	-
ENSG00000094755	5	170763350	GABRP	+
ENSG00000253348	5	170788650	CTC-455F18.1	-
ENSG00000204764	5	170861870	RANBP17	+
ENSG00000181163	5	171387116	NPM1	+
ENSG00000156427	5	171419656	FGF18	+
ENSG00000185662	5	171785872	SMIM23	+
ENSG00000072803	5	172006873	FBXW11	-
ENSG00000072786	5	172188386	STK10	-
ENSG00000214360	5	172194172	EFCAB9	+
ENSG00000168246	5	172284071	UBTD2	-
ENSG00000174705	5	172454523	SH3PXD2B	-
ENSG00000254299	5	172559014	CTB-54I1.1	-
ENSG00000214357	5	172641266	NEURL1B	+
ENSG00000253445	5	172697720	CTB-79E8.2	-
ENSG00000253295	5	172758226	RP11-779O18.1	+
ENSG00000253736	5	172762980	RP11-779O18.3	+
ENSG00000120129	5	172771195	DUSP1	-
ENSG00000253628	5	172816621	RP11-536N17.1	+
ENSG00000113719	5	172834275	ERGIC1	+
ENSG00000254295	5	172954907	CTC-308K20.2	+
ENSG00000037241	5	172958729	RPL26L1	+
ENSG00000204758	5	172959392	CTC-308K20.1	-
ENSG00000113732	5	172983757	ATP6V0E1	+
ENSG00000164463	5	173056352	CREBRF	+
ENSG00000113734	5	173144442	BNIP1	+
ENSG00000113739	5	173329503	STC2	-
ENSG00000253968	5	173414035	CTB-32H22.1	+
ENSG00000253141	5	173463500	CTB-164N12.1	+
ENSG00000253768	5	173562478	CTB-33O18.1	+
ENSG00000254164	5	173574938	CTB-33O18.2	+
ENSG00000253955	5	173579643	CTB-33O18.3	+
ENSG00000145919	5	173616660	BOD1	-
ENSG00000253959	5	173642519	CTB-43E15.1	+
ENSG00000253428	5	173689459	CTB-43E15.2	+
ENSG00000253686	5	173746211	LINC01484	-
ENSG00000254211	5	173809039	LINC01485	-
ENSG00000113742	5	173888280	CPEB4	+
ENSG00000185056	5	173973779	C5orf47	+
ENSG00000170091	5	174045604	HMP19	+
ENSG00000249306	5	174336295	LINC01411	+
ENSG00000250256	5	174618164	RP11-267A15.3	+
ENSG00000120149	5	174724533	MSX2	+
ENSG00000251670	5	174751304	CTD-2532K18.1	+
ENSG00000204754	5	174995513	CTC-281M20.1	-
ENSG00000184845	5	175444208	DRD1	-
ENSG00000164466	5	175477062	SFXN1	+
ENSG00000113749	5	175658030	HRH2	+
ENSG00000145920	5	175796310	CPLX2	+
ENSG00000250820	5	175958538	RP11-91H12.4	-
ENSG00000051596	5	176034680	THOC3	-
ENSG00000250992	5	176040744	RP11-826N14.1	+
ENSG00000248469	5	176062021	RP11-826N14.2	-
ENSG00000283235	5	176199295	RP11-844P9.6	-
ENSG00000170085	5	176238367	SIMC1	+
ENSG00000250909	5	176347941	RP11-843P14.2	+
ENSG00000251414	5	176354206	RP11-843P14.1	+
ENSG00000122203	5	176361968	KIAA1191	-
ENSG00000175414	5	176365468	ARL10	+
ENSG00000146066	5	176388747	HIGD2A	+
ENSG00000048162	5	176388975	NOP16	-
ENSG00000175416	5	176416569	CLTB	-
ENSG00000113194	5	176447628	FAF2	+
ENSG00000146083	5	176538025	RNF44	-
ENSG00000074276	5	176542511	CDHR2	+
ENSG00000169258	5	176610133	GPRIN1	-
ENSG00000074317	5	176630556	SNCB	-
ENSG00000175766	5	176630682	EIF4E1B	+
ENSG00000048140	5	176647387	TSPAN17	+
ENSG00000248484	5	176726243	RP11-375B1.1	-
ENSG00000248859	5	176743205	LINC01574	+
ENSG00000113763	5	176810477	UNC5A	+
ENSG00000160883	5	176899332	HK3	-
ENSG00000087206	5	177022633	UIMC1	-
ENSG00000113761	5	177022696	ZNF346	+
ENSG00000251666	5	177051714	ZNF346-IT1	+
ENSG00000160867	5	177086886	FGFR4	+
ENSG00000165671	5	177133025	NSD1	+
ENSG00000169228	5	177303744	RAB24	-
ENSG00000169230	5	177303774	PRELID1	+
ENSG00000213347	5	177312757	MXD3	-
ENSG00000169223	5	177351852	LMAN2	-
ENSG00000169220	5	177357837	RGS14	+
ENSG00000131183	5	177379235	SLC34A1	+
ENSG00000198055	5	177403204	GRK6	+
ENSG00000131187	5	177409576	F12	-
ENSG00000131188	5	177446445	PRR7	+
ENSG00000246334	5	177447699	PRR7-AS1	-
ENSG00000113758	5	177474401	DBN1	-
ENSG00000248996	5	177494995	RP11-1334A24.6	+
ENSG00000196923	5	177497606	PDLIM7	-
ENSG00000146094	5	177511274	DOK3	-
ENSG00000183258	5	177517469	DDX41	-
ENSG00000146067	5	177554541	FAM193B	-
ENSG00000272459	5	177554824	RP11-1277A3.3	+
ENSG00000184840	5	177592158	TMED9	+
ENSG00000027847	5	177600100	B4GALT7	+
ENSG00000247679	5	177611253	RP11-1277A3.1	+
ENSG00000249849	5	177682294	RP11-1101H11.1	+
ENSG00000249109	5	177782197	RP11-1026M7.2	+
ENSG00000170074	5	177783398	FAM153A	-
ENSG00000250101	5	177939622	RP11-1252I4.2	+
ENSG00000249684	5	177950335	RP11-423H2.3	+
ENSG00000280207	5	177967004	RP11-423H2.4	+
ENSG00000204677	5	178006405	FAM153C	+
ENSG00000145911	5	178113443	N4BP3	+
ENSG00000145916	5	178130996	RMND5B	+
ENSG00000145912	5	178153967	NHP2	-
ENSG00000197451	5	178204507	HNRNPAB	+
ENSG00000175309	5	178232791	PHYKPL	-
ENSG00000245688	5	178443094	CTB-26E19.1	-
ENSG00000050767	5	178590555	COL23A1	-
ENSG00000113240	5	178630615	CLK4	-
ENSG00000169131	5	178730702	ZNF354A	-
ENSG00000178338	5	178859953	ZNF354B	+
ENSG00000198939	5	178895894	ZFP2	+
ENSG00000272431	5	178939223	RP11-281O15.8	-
ENSG00000178187	5	178941191	ZNF454	+
ENSG00000254035	5	178969390	RP11-281O15.4	+
ENSG00000113262	5	178996206	GRM6	-
ENSG00000234284	5	179023752	ZNF879	+
ENSG00000177932	5	179060415	ZNF354C	+
ENSG00000087116	5	179345430	ADAMTS2	-
ENSG00000253652	5	179515579	RP11-798K23.4	-
ENSG00000176783	5	179550558	RUFY1	+
ENSG00000244945	5	179603741	RP11-1379J22.2	-
ENSG00000169045	5	179634784	HNRNPH1	-
ENSG00000204661	5	179645046	C5orf60	-
ENSG00000250999	5	179657762	RP11-1379J22.5	+
ENSG00000127022	5	179678628	CANX	+
ENSG00000204659	5	179680974	CBY3	-
ENSG00000161021	5	179732850	MAML1	+
ENSG00000213316	5	179793980	LTC4S	+
ENSG00000161011	5	179806398	SQSTM1	+
ENSG00000161013	5	179806952	MGAT4B	-
ENSG00000245317	5	179859013	CTC-241N9.1	+
ENSG00000161010	5	179862173	C5orf45	-
ENSG00000197226	5	179907859	TBC1D9B	-
ENSG00000249412	5	179963615	CTC-563A5.2	+
ENSG00000113269	5	180072118	RNF130	-
ENSG00000146090	5	180209153	RASGEF1C	-
ENSG00000050748	5	180292099	MAPK9	-
ENSG00000248367	5	180293245	CTB-129O4.1	+
ENSG00000131459	5	180353387	GFPT2	-
ENSG00000250509	5	180441559	CTC-573N18.1	+
ENSG00000113300	5	180494412	CNOT6	+
ENSG00000161055	5	180591540	SCGB3A1	-
ENSG00000037280	5	180649624	FLT4	-
ENSG00000131446	5	180815652	MGAT1	-
ENSG00000245060	5	180830957	LINC00847	+
ENSG00000278970	5	180831605	HEIH	-
ENSG00000196670	5	180861285	ZFP62	-
ENSG00000113303	5	180899077	BTNL8	+
ENSG00000168903	5	180988845	BTNL3	+
ENSG00000165810	5	181040225	BTNL9	+
ENSG00000182613	5	181154943	OR2V2	+
ENSG00000248473	5	181191852	CTC-338M12.2	-
ENSG00000250222	5	181191924	CTC-338M12.5	+
ENSG00000250900	5	181195496	CTC-338M12.6	+
ENSG00000146054	5	181205293	TRIM7	-
ENSG00000248514	5	181206120	CTC-338M12.1	-
ENSG00000146063	5	181222499	TRIM41	+
ENSG00000233937	5	181246523	CTC-338M12.4	+
ENSG00000204628	5	181248096	RACK1	-
ENSG00000183718	5	181261139	TRIM52	-
ENSG00000248275	5	181261212	TRIM52-AS1	+
ENSG00000248103	5	181281375	CTC-338M12.9	+
ENSG00000238035	5	181306502	AC138035.2	+
ENSG00000230178	5	181367268	OR4F3	+
ENSG00000263667	6	205484	RP3-416J7.4	-
ENSG00000112679	6	291630	DUSP22	+
ENSG00000137265	6	391739	IRF4	+
ENSG00000230433	6	524171	RP1-20B11.2	+
ENSG00000188996	6	656963	HUS1B	-
ENSG00000112685	6	693111	EXOC2	-
ENSG00000272463	6	711405	RP11-532F6.3	-
ENSG00000271727	6	711533	RP11-532F6.4	+
ENSG00000271911	6	761675	RP11-532F6.5	+
ENSG00000272485	6	780214	RP11-284J1.1	-
ENSG00000176515	6	1079929	RP5-856G1.2	+
ENSG00000164379	6	1312440	FOXQ1	+
ENSG00000137273	6	1389834	FOXF2	+
ENSG00000272279	6	1528911	RP11-157J24.2	-
ENSG00000280916	6	1605531	FOXCUT	+
ENSG00000054598	6	1609972	FOXC1	+
ENSG00000112699	6	2245692	GMDS	-
ENSG00000250903	6	2245748	GMDS-AS1	+
ENSG00000272465	6	2437549	RP1-136B1.1	+
ENSG00000164385	6	2634603	LINC01600	-
ENSG00000228718	6	2636936	RP11-145H9.3	+
ENSG00000145949	6	2750966	MYLK4	-
ENSG00000124535	6	2765414	WRNIP1	+
ENSG00000021355	6	2842006	SERPINB1	-
ENSG00000230438	6	2881407	SERPINB9P1	-
ENSG00000170542	6	2903280	SERPINB9	-
ENSG00000124570	6	2972165	SERPINB6	-
ENSG00000244041	6	2987967	LINC01011	+
ENSG00000124588	6	2987987	NQO2	+
ENSG00000224846	6	2999134	RP1-90J20.8	-
ENSG00000229282	6	3055890	RP1-40E16.2	+
ENSG00000137275	6	3063991	RIPK1	+
ENSG00000272277	6	3068894	RP1-40E16.12	-
ENSG00000137274	6	3118374	BPHL	+
ENSG00000228170	6	3153062	RP1-40E16.11	-
ENSG00000137267	6	3157526	TUBB2A	-
ENSG00000230269	6	3195756	RP1-40E16.9	-
ENSG00000180822	6	3231403	PSMG4	+
ENSG00000137285	6	3231730	TUBB2B	-
ENSG00000272320	6	3311662	RP11-506K6.4	+
ENSG00000137266	6	3457022	SLC22A23	-
ENSG00000228793	6	3624747	RP1-223B1.1	-
ENSG00000270504	6	3751111	RP11-420L9.5	+
ENSG00000168994	6	3752026	PXDC1	-
ENSG00000145945	6	3849386	FAM50B	+
ENSG00000233068	6	3893126	RP1-140K8.1	+
ENSG00000260604	6	3911979	RP1-140K8.5	-
ENSG00000272248	6	4018713	RP3-406P24.4	+
ENSG00000230648	6	4021215	RP3-406P24.3	-
ENSG00000112739	6	4021267	PRPF4B	+
ENSG00000145975	6	4087344	FAM217A	-
ENSG00000254821	6	4135423	RP3-400B16.4	+
ENSG00000198721	6	4135597	ECI2	-
ENSG00000234817	6	4136072	RP3-400B16.1	+
ENSG00000237716	6	4188109	RP3-400B16.3	-
ENSG00000260239	6	4491807	RP11-274H24.1	+
ENSG00000260673	6	4602420	RP4-529N6.2	-
ENSG00000153046	6	4706159	CDYL	+
ENSG00000124787	6	5004063	RPP40	-
ENSG00000272142	6	5029972	RP11-428J1.5	+
ENSG00000271978	6	5054423	RP11-428J1.4	-
ENSG00000219607	6	5084581	PPP1R3G	+
ENSG00000214113	6	5260939	LYRM4	-
ENSG00000145982	6	5261044	FARS2	+
ENSG00000269985	6	5458075	RP1-232P20.1	-
ENSG00000270174	6	5695272	RP1-256G22.2	-
ENSG00000233064	6	5851506	RP3-380B8.4	+
ENSG00000124785	6	6007605	NRN1	-
ENSG00000124491	6	6321013	F13A1	-
ENSG00000112799	6	6588108	LY86	+
ENSG00000216863	6	6622771	LY86-AS1	-
ENSG00000261211	6	6683633	RP1-80N2.3	-
ENSG00000226281	6	6711002	RP1-80N2.2	-
ENSG00000223342	6	6918715	RP3-429O6.1	-
ENSG00000203498	6	6993191	RP11-556O15.1	+
ENSG00000124782	6	7107597	RREB1	+
ENSG00000225092	6	7183083	RP11-405O10.2	+
ENSG00000238221	6	7276031	RP11-69L16.4	+
ENSG00000124783	6	7347446	SSR1	-
ENSG00000124784	6	7389496	RIOK1	+
ENSG00000164304	6	7389743	CAGE1	-
ENSG00000096696	6	7541575	DSP	+
ENSG00000168566	6	7590199	SNRNP48	+
ENSG00000153162	6	7726797	BMP6	+
ENSG00000239264	6	7910814	TXNDC5	-
ENSG00000188428	6	8064414	BLOC1S5	-
ENSG00000124802	6	8102578	EEF1E1	-
ENSG00000232234	6	8329655	RP11-203H2.1	+
ENSG00000234763	6	8343021	RP11-203H2.2	-
ENSG00000124786	6	8435483	SLC35B3	-
ENSG00000225775	6	9161777	RP11-354I10.1	-
ENSG00000229950	6	10409340	TFAP2A-AS1	+
ENSG00000137203	6	10419659	TFAP2A	-
ENSG00000229401	6	10434316	MIR5689HG	+
ENSG00000183674	6	10434874	LINC00518	-
ENSG00000111846	6	10492223	GCNT2	+
ENSG00000111845	6	10694695	PAK1IP1	+
ENSG00000137434	6	10694797	C6orf52	-
ENSG00000111843	6	10722915	TMEM14C	+
ENSG00000272097	6	10747663	RP11-421M1.8	-
ENSG00000137210	6	10747759	TMEM14B	+
ENSG00000111837	6	10838555	MAK	-
ENSG00000235051	6	10881780	RP11-637O19.2	+
ENSG00000124827	6	10881941	GCM2	-
ENSG00000153157	6	10886831	SYCP2L	+
ENSG00000230314	6	11043524	ELOVL2-AS1	+
ENSG00000197977	6	11044314	ELOVL2	-
ENSG00000224531	6	11094033	SMIM13	+
ENSG00000244476	6	11111732	ERVFRD-1	-
ENSG00000247925	6	11173452	RP3-510L9.1	+
ENSG00000111859	6	11382348	NEDD9	-
ENSG00000233656	6	11417350	RP11-716O23.1	+
ENSG00000242753	6	11487226	RP11-716O23.2	+
ENSG00000205269	6	11538278	TMEM170B	+
ENSG00000111863	6	11807046	ADTRP	-
ENSG00000225102	6	11992012	RP11-456H18.1	-
ENSG00000229896	6	12007670	RP11-456H18.2	+
ENSG00000095951	6	12008762	HIVEP1	+
ENSG00000078401	6	12290363	EDN1	+
ENSG00000112137	6	12716805	PHACTR1	+
ENSG00000272379	6	13290490	RP1-257A7.5	-
ENSG00000215022	6	13295586	RP1-257A7.4	-
ENSG00000145979	6	13328583	TBC1D7	-
ENSG00000237786	6	13486294	GFOD1-AS1	+
ENSG00000145990	6	13487662	GFOD1	-
ENSG00000124523	6	13574529	SIRT5	+
ENSG00000261071	6	13615155	RP1-223E5.4	-
ENSG00000225921	6	13615327	NOL7	+
ENSG00000010017	6	13711564	RANBP9	-
ENSG00000050393	6	13814568	MCUR1	-
ENSG00000272209	6	13825432	RP3-500L14.2	+
ENSG00000180537	6	13924446	RNF182	+
ENSG00000233981	6	14004920	RP3-380E11.2	+
ENSG00000112149	6	14117256	CD83	+
ENSG00000230631	6	14231570	RP11-359N11.1	-
ENSG00000226673	6	14285454	LINC01108	-
ENSG00000237346	6	14393288	RP3-448I9.2	-
ENSG00000234540	6	14394326	RP3-448I9.1	+
ENSG00000229646	6	14599690	RP11-330A16.1	-
ENSG00000234261	6	15090003	RP11-146I2.1	-
ENSG00000271888	6	15245000	RP11-560J1.2	-
ENSG00000008083	6	15246296	JARID2	+
ENSG00000235488	6	15248634	JARID2-AS1	-
ENSG00000047579	6	15663058	DTNBP1	-
ENSG00000007944	6	16129125	MYLIP	+
ENSG00000137198	6	16238580	GMPR	+
ENSG00000282024	6	16264553	RP3-467D16.3	-
ENSG00000229931	6	16761138	RP1-151F17.1	+
ENSG00000124788	6	16761491	ATXN1	-
ENSG00000272341	6	16764346	RP1-151F17.2	+
ENSG00000230873	6	17102258	STMND1	+
ENSG00000112183	6	17281346	RBM24	+
ENSG00000112186	6	17393216	CAP2	+
ENSG00000137414	6	17600355	FAM8A1	+
ENSG00000272269	6	17706257	RP11-500C11.3	+
ENSG00000124789	6	17706834	NUP153	-
ENSG00000137177	6	17987623	KIF13A	-
ENSG00000187566	6	18122606	NHLRC1	-
ENSG00000137364	6	18155074	TPMT	-
ENSG00000165097	6	18155329	KDM1B	+
ENSG00000124795	6	18264823	DEK	-
ENSG00000137393	6	18387350	RNF144B	+
ENSG00000283408	6	18522739	RP1-242N11.1	+
ENSG00000231662	6	19321021	RP11-686D16.1	-
ENSG00000172201	6	19837386	ID4	+
ENSG00000228412	6	19839080	RP4-625H18.2	-
ENSG00000227803	6	20212087	RP11-239H6.2	+
ENSG00000172197	6	20212399	MBOAT1	-
ENSG00000112242	6	20401906	E2F3	+
ENSG00000224707	6	20437821	E2F3-IT1	+
ENSG00000145996	6	20534457	CDKAL1	+
ENSG00000233848	6	20800694	RP3-348I23.2	-
ENSG00000280989	6	21511895	LINC00581	-
ENSG00000231754	6	21523783	RP11-204E9.1	-
ENSG00000124766	6	21592768	SOX4	+
ENSG00000283480	6	21595593	RP11-204E9.3	-
ENSG00000272168	6	21664772	CASC15	+
ENSG00000260455	6	22147193	NBAT1	-
ENSG00000172179	6	22297501	PRL	-
ENSG00000233358	6	23031780	RP1-209A6.1	-
ENSG00000235743	6	23337711	RP11-439H9.1	+
ENSG00000152954	6	24126122	NRSN1	+
ENSG00000146038	6	24358052	DCDC2	-
ENSG00000124532	6	24402908	MRS2	+
ENSG00000112294	6	24494852	ALDH5A1	+
ENSG00000112293	6	24495205	GPLD1	-
ENSG00000137261	6	24646155	KIAA0319	-
ENSG00000111802	6	24667033	TDP2	-
ENSG00000112304	6	24667035	ACOT13	+
ENSG00000272345	6	24701793	RP1-30M3.5	-
ENSG00000272402	6	24706747	RP1-30M3.6	+
ENSG00000112308	6	24720836	C6orf62	-
ENSG00000224164	6	24742302	RP3-369A17.4	+
ENSG00000112312	6	24774931	GMNN	+
ENSG00000260286	6	24798889	C6orf229	-
ENSG00000111913	6	24936052	FAM65B	-
ENSG00000229313	6	25041839	RP3-425P12.5	+
ENSG00000079691	6	25279078	CARMIL1	+
ENSG00000079689	6	25652201	SCGN	+
ENSG00000146039	6	25754699	SLC17A4	+
ENSG00000124568	6	25832059	SLC17A1	-
ENSG00000124564	6	25882286	SLC17A3	-
ENSG00000112337	6	25930726	SLC17A2	-
ENSG00000112343	6	25962802	TRIM38	+
ENSG00000272462	6	25992662	U91328.19	+
ENSG00000272558	6	25999167	U91328.21	-
ENSG00000272810	6	26013241	U91328.22	+
ENSG00000124610	6	26017732	HIST1H1A	-
ENSG00000275714	6	26020490	HIST1H3A	+
ENSG00000278637	6	26021679	HIST1H4A	+
ENSG00000278705	6	26027252	HIST1H4B	-
ENSG00000278463	6	26033568	HIST1H2AB	-
ENSG00000276410	6	26043657	HIST1H2BB	-
ENSG00000187837	6	26056428	HIST1H1C	-
ENSG00000010704	6	26087281	HFE	+
ENSG00000197061	6	26103876	HIST1H4C	+
ENSG00000187475	6	26108136	HIST1H1T	-
ENSG00000180596	6	26123926	HIST1H2BC	-
ENSG00000180573	6	26124145	HIST1H2AC	+
ENSG00000168298	6	26156354	HIST1H1E	+
ENSG00000158373	6	26158146	HIST1H2BD	+
ENSG00000274290	6	26172059	HIST1H2BE	+
ENSG00000283064	6	26172802	RP1-221C16.8	-
ENSG00000277157	6	26189076	HIST1H4D	-
ENSG00000197409	6	26197250	HIST1H3D	-
ENSG00000196866	6	26199243	HIST1H2AD	-
ENSG00000277224	6	26199520	HIST1H2BF	+
ENSG00000276966	6	26204552	HIST1H4E	+
ENSG00000273802	6	26216692	HIST1H2BG	-
ENSG00000277075	6	26216975	HIST1H2AE	+
ENSG00000274750	6	26224199	HIST1H3E	+
ENSG00000124575	6	26234933	HIST1H1D	-
ENSG00000158406	6	26285638	HIST1H4H	-
ENSG00000186470	6	26365159	BTN3A2	+
ENSG00000124508	6	26383096	BTN2A2	+
ENSG00000026950	6	26402237	BTN3A1	+
ENSG00000111801	6	26440472	BTN3A3	+
ENSG00000112763	6	26457904	BTN2A1	+
ENSG00000124557	6	26501221	BTN1A1	+
ENSG00000228223	6	26523450	HCG11	+
ENSG00000182952	6	26538405	HMGN4	+
ENSG00000146109	6	26596952	ABT1	+
ENSG00000275846	6	26602733	RP11-457M11.7	+
ENSG00000181315	6	26659752	ZNF322	-
ENSG00000261584	6	26686241	RP11-457M11.5	+
ENSG00000224843	6	26956992	LINC00240	+
ENSG00000272312	6	27001648	RP11-239L20.6	-
ENSG00000272468	6	27123221	RP1-86C11.7	-
ENSG00000124635	6	27132750	HIST1H2BJ	-
ENSG00000196787	6	27133042	HIST1H2AG	+
ENSG00000197903	6	27146798	HIST1H2BK	-
ENSG00000274997	6	27147129	HIST1H2AH	+
ENSG00000158553	6	27312170	POM121L2	-
ENSG00000124613	6	27374615	ZNF391	+
ENSG00000271755	6	27406964	RP1-153G14.4	-
ENSG00000096654	6	27473118	ZNF184	-
ENSG00000281706	6	27694035	LINC01012	+
ENSG00000278828	6	27810064	HIST1H3H	+
ENSG00000233822	6	27837760	HIST1H2BN	+
ENSG00000275221	6	27838339	HIST1H2AK	-
ENSG00000276903	6	27865355	HIST1H2AL	+
ENSG00000197153	6	27893106	HIST1H3J	-
ENSG00000182477	6	28054165	OR2B8P	-
ENSG00000197279	6	28080975	ZNF165	+
ENSG00000272009	6	28081130	RP1-313I6.12	-
ENSG00000196812	6	28124560	ZSCAN16	+
ENSG00000261839	6	28136849	RP1-265C24.8	+
ENSG00000269293	6	28137293	ZSCAN16-AS1	-
ENSG00000198315	6	28141910	ZKSCAN8	+
ENSG00000226314	6	28161781	ZNF192P1	+
ENSG00000137185	6	28224886	ZSCAN9	+
ENSG00000187626	6	28252224	ZKSCAN4	-
ENSG00000189134	6	28259320	NKAPL	+
ENSG00000197062	6	28267010	ZSCAN26	+
ENSG00000137338	6	28281572	PGBD1	+
ENSG00000189298	6	28349914	ZKSCAN3	+
ENSG00000235109	6	28356271	ZSCAN31	-
ENSG00000158691	6	28399734	ZSCAN12	-
ENSG00000187987	6	28443502	ZSCAN23	-
ENSG00000224586	6	28525925	GPX5	+
ENSG00000198704	6	28528215	GPX6	-
ENSG00000246350	6	28587378	RP5-1186N24.3	+
ENSG00000232040	6	28616212	ZBED9	-
ENSG00000225173	6	28839006	XXbac-BPG308K3.5	-
ENSG00000224157	6	28896530	HCG14	+
ENSG00000204713	6	28923989	TRIM27	-
ENSG00000204709	6	28943877	LINC01556	+
ENSG00000227214	6	28986203	HCG15	+
ENSG00000244349	6	28986800	HCG16	+
ENSG00000197935	6	29005316	ZNF311	-
ENSG00000277661	6	29036021	XXbac-BPG258E24.10	+
ENSG00000227206	6	29124210	XXbac-BCX196D17.5	+
ENSG00000204700	6	29173303	OR2J2	+
ENSG00000204695	6	29306690	OR14J1	+
ENSG00000243729	6	29431967	OR5V1	-
ENSG00000204694	6	29457071	OR11A1	-
ENSG00000204657	6	29587455	OR2H2	+
ENSG00000204681	6	29633976	GABBR1	-
ENSG00000204655	6	29656981	MOG	+
ENSG00000204644	6	29681110	ZFP57	-
ENSG00000204642	6	29722775	HLA-F	+
ENSG00000214922	6	29749049	HLA-F-AS1	-
ENSG00000272236	6	29752207	XXbac-BPG170G13.32	-
ENSG00000204632	6	29826967	HLA-G	+
ENSG00000281831	6	29873783	HCP5B	-
ENSG00000206503	6	29941260	HLA-A	+
ENSG00000204625	6	29975112	HCG9	+
ENSG00000066379	6	30058899	ZNRD1	+
ENSG00000204619	6	30066709	PPP1R11	+
ENSG00000204618	6	30075887	RNF39	-
ENSG00000231226	6	30105240	TRIM31-AS1	+
ENSG00000204616	6	30113106	TRIM31	-
ENSG00000204614	6	30136108	TRIM40	+
ENSG00000234127	6	30213427	TRIM26	-
ENSG00000270604	6	30326134	HCG17	-
ENSG00000204599	6	30326479	TRIM39	+
ENSG00000231074	6	30327150	HCG18	-
ENSG00000241370	6	30345131	RPP21	+
ENSG00000204592	6	30489467	HLA-E	+
ENSG00000235781	6	30516266	XXbac-BPG249D20.9	+
ENSG00000204576	6	30556886	PRR3	+
ENSG00000204590	6	30557174	GNL1	-
ENSG00000204574	6	30571376	ABCF1	+
ENSG00000204568	6	30617709	MRPS18B	+
ENSG00000204569	6	30618612	PPP1R10	-
ENSG00000137343	6	30626842	ATAT1	+
ENSG00000204564	6	30647039	C6orf136	+
ENSG00000204560	6	30673037	DHX16	-
ENSG00000146112	6	30687895	PPP1R18	-
ENSG00000137404	6	30691420	NRM	-
ENSG00000224328	6	30703067	MDC1-AS1	+
ENSG00000137337	6	30717889	MDC1	-
ENSG00000196230	6	30720201	TUBB	+
ENSG00000272540	6	30723877	XXbac-BPG252P9.9	-
ENSG00000137312	6	30742733	FLOT1	-
ENSG00000272273	6	30742929	XXbac-BPG252P9.10	+
ENSG00000137331	6	30744554	IER3	-
ENSG00000228022	6	30766825	HCG20	+
ENSG00000214894	6	30830659	LINC00243	-
